0,-5.911363636363636,465.0,-0.5464350261429628
1,-5.734090909090909,465.0,-0.3130746569082813
2,-5.556818181818182,465.0,-0.09657826537287818
3,-5.379545454545454,465.0,0.10305414846324533
4,-5.202272727272727,465.0,0.2858225846000887
5,-5.025,465.0,0.4517270430376526
6,-4.847727272727273,465.0,0.6007675237759379
7,-4.670454545454545,465.0,0.7329440268149444
8,-4.493181818181818,465.0,0.8482565521546699
9,-4.315909090909091,465.0,0.9467050997951169
10,-4.138636363636364,465.0,1.0282896697362844
11,-3.961363636363636,465.0,1.0930102619781727
12,-3.784090909090909,465.0,1.1408668765207814
13,-3.6068181818181815,465.0,1.1718595133641105
14,-3.4295454545454547,465.0,1.185988172508161
15,-3.252272727272727,465.0,1.1832528539529317
16,-3.075,465.0,1.1636535576984228
17,-2.8977272727272725,465.0,1.1271902837446348
18,-2.7204545454545457,465.0,1.0738630320915672
19,-2.543181818181818,465.0,1.0036718027392206
20,-2.365909090909091,465.0,0.9166165956875948
21,-2.1886363636363635,465.0,0.8126974109366883
22,-5.911363636363636,515.0,-0.3741118908923948
23,-5.734090909090909,515.0,-0.15786016816013057
24,-5.556818181818182,515.0,0.0420126815172518
25,-5.379545454545454,515.0,0.22550665813975102
26,-5.202272727272727,515.0,0.3926217617073667
27,-5.025,515.0,0.5433579922200993
28,-4.847727272727273,515.0,0.6777153496779498
29,-4.670454545454545,515.0,0.7956938340809173
30,-4.493181818181818,515.0,0.8972934454290011
31,-4.315909090909091,515.0,0.9825141837222022
32,-4.138636363636364,515.0,1.051356048960521
33,-3.961363636363636,515.0,1.1038190411439568
34,-3.784090909090909,515.0,1.1399031602725094
35,-3.6068181818181815,515.0,1.1596084063461787
36,-3.4295454545454547,515.0,1.1629347793649654
37,-3.252272727272727,515.0,1.1498822793288694
38,-3.075,515.0,1.12045090623789
39,-2.8977272727272725,515.0,1.0746406600920282
40,-2.7204545454545457,515.0,1.0124515408912833
41,-2.543181818181818,515.0,0.9338835486356545
42,-2.365909090909091,515.0,0.8389366833251446
43,-2.1886363636363635,515.0,0.7276109449597499
44,-5.911363636363636,565.0,-0.2141608683239386
45,-5.734090909090909,565.0,-0.015080306971545502
46,-5.556818181818182,565.0,0.1682222930762568
47,-5.379545454545454,565.0,0.3357469318194674
48,-5.202272727272727,565.0,0.4874936092580854
49,-5.025,565.0,0.6234623253921117
50,-4.847727272727273,565.0,0.7436530802215469
51,-4.670454545454545,565.0,0.8480658737463903
52,-4.493181818181818,565.0,0.9367007059666411
53,-4.315909090909091,565.0,1.0095575768823004
54,-4.138636363636364,565.0,1.0666364864933686
55,-3.961363636363636,565.0,1.1079374347998447
56,-3.784090909090909,565.0,1.1334604218017288
57,-3.6068181818181815,565.0,1.1432054474990214
58,-3.4295454545454547,565.0,1.137172511891722
59,-3.252272727272727,565.0,1.115361614979831
60,-3.075,565.0,1.0777727567633484
61,-2.8977272727272725,565.0,1.0244059372422738
62,-2.7204545454545457,565.0,0.9552611564166075
63,-2.543181818181818,565.0,0.8703384142863494
64,-2.365909090909091,565.0,0.7696377108515001
65,-2.1886363636363635,565.0,0.6531590461120578
66,-5.911363636363636,622.5,-0.045512216673474694
67,-5.734090909090909,622.5,0.13374422507481426
68,-5.556818181818182,622.5,0.2980569205660095
69,-5.379545454545454,622.5,0.4474258698001102
70,-5.202272727272727,622.5,0.5818510727771156
71,-5.025,622.5,0.7013325294970263
72,-4.847727272727273,622.5,0.805870239959843
73,-4.670454545454545,622.5,0.8954642041655653
74,-4.493181818181818,622.5,0.9701144221141926
75,-4.315909090909091,622.5,1.0298208938057252
76,-4.138636363636364,622.5,1.0745836192401632
77,-3.961363636363636,622.5,1.1044025984175074
78,-3.784090909090909,622.5,1.1192778313377565
79,-3.6068181818181815,622.5,1.1192093180009106
80,-3.4295454545454547,622.5,1.1041970584069707
81,-3.252272727272727,622.5,1.074241052555936
82,-3.075,622.5,1.029341300447807
83,-2.8977272727272725,622.5,0.9694978020825833
84,-2.7204545454545457,622.5,0.8947105574602651
85,-2.543181818181818,622.5,0.8049795665808517
86,-2.365909090909091,622.5,0.7003048294443447
87,-2.1886363636363635,622.5,0.580686346050742
88,-5.911363636363636,712.5,0.1856116267388536
89,-5.734090909090909,712.5,0.3336730347158609
90,-5.556818181818182,712.5,0.46840389220235534
91,-5.379545454545454,712.5,0.589804199198336
92,-5.202272727272727,712.5,0.6978739557038023
93,-5.025,712.5,0.7926131617187548
94,-4.847727272727273,712.5,0.8740218172431942
95,-4.670454545454545,712.5,0.9420999222771198
