0,50.5,465.0,0.8794882298526668
1,57.5,465.0,1.0105420269397252
2,64.5,465.0,1.0963518937167138
3,71.5,465.0,1.1492149428605538
4,78.5,465.0,1.1774452852005775
5,85.5,465.0,1.1868692990338785
6,92.5,465.0,1.1816909781589608
7,99.5,465.0,1.1650180713190392
8,106.5,465.0,1.1391952947008837
9,113.5,465.0,1.1060227209807292
10,120.5,465.0,1.0669031596668905
11,127.5,465.0,1.02294415970262
12,134.5,465.0,0.9750301775180142
13,141.5,465.0,0.9238746357012466
14,148.5,465.0,0.8700581264842496
15,155.5,465.0,0.8140568809259104
16,162.5,465.0,0.7562642784423722
17,169.5,465.0,0.754413826924006
18,176.5,465.0,0.754413826924006
19,183.5,465.0,0.754413826924006
20,190.5,465.0,0.754413826924006
21,197.5,465.0,0.754413826924006
22,50.5,515.0,0.8116609018330455
23,57.5,515.0,0.9513588302485467
24,64.5,515.0,1.045686407363989
25,71.5,515.0,1.1068818675054366
26,78.5,515.0,1.1432321734658792
27,85.5,515.0,1.1605536674053076
28,92.5,515.0,1.1630497101189632
29,99.5,515.0,1.1538325835731165
30,106.5,515.0,1.135254302502918
31,113.5,515.0,1.1091236140549514
32,120.5,515.0,1.0768525645833085
33,127.5,515.0,1.0395580252081138
34,134.5,515.0,0.9981335834549381
35,141.5,515.0,0.9533014468865136
36,148.5,515.0,0.9056505656264877
37,155.5,515.0,0.8556650659063594
38,162.5,515.0,0.8037457515452026
39,169.5,515.0,0.7502265671323605
40,176.5,515.0,0.6953873467681995
41,183.5,515.0,0.6658059983814723
42,190.5,515.0,0.6658059983814723
43,197.5,515.0,0.6658059983814723
44,50.5,565.0,0.7549887333447094
45,57.5,565.0,0.9001891613728218
46,64.5,565.0,1.0004613566825094
47,71.5,565.0,1.0678469852843564
48,78.5,565.0,1.1105104833297517
49,85.5,565.0,1.1341896940962635
50,92.5,565.0,1.1430367530880299
51,99.5,565.0,1.1401301727016169
52,106.5,565.0,1.1277996674157482
53,113.5,565.0,1.107839380817557
54,120.5,565.0,1.0816520081268395
55,127.5,565.0,1.0503487005456256
56,134.5,565.0,1.014819859941521
57,141.5,565.0,0.9757862875291476
58,148.5,565.0,0.9338367792592902
59,155.5,565.0,0.8894561867827597
60,162.5,565.0,0.843046652895443
61,169.5,565.0,0.7949438831898326
62,176.5,565.0,0.7454297560159575
63,183.5,565.0,0.694742196037566
64,190.5,565.0,0.6430829784897559
65,197.5,565.0,0.5906239515190063
66,50.5,622.5,0.7022541534550708
67,57.5,622.5,0.8500903539675797
68,64.5,622.5,0.9541875606285318
69,71.5,622.5,1.0261957208787642
70,78.5,622.5,1.074023728082284
71,85.5,622.5,1.1032369483843376
72,92.5,622.5,1.117867921549115
73,99.5,622.5,1.1209104239335128
74,106.5,622.5,1.114633087687784
75,113.5,622.5,1.1007854185964914
76,120.5,622.5,1.0807371446215683
77,127.5,622.5,1.0555748793397755
78,134.5,622.5,1.0261706685245375
79,141.5,622.5,0.9932315497299283
80,148.5,622.5,0.9573360056174202
81,155.5,622.5,0.9189611919971388
82,162.5,622.5,0.8785035578325899
83,169.5,622.5,0.8362946568255208
84,176.5,622.5,0.7926134098618952
85,183.5,622.5,0.7476957136136338
86,190.5,622.5,0.7017420410957786
87,197.5,622.5,0.6549235062252741
88,50.5,712.5,0.6438553843289885
89,57.5,712.5,0.7881295782926553
90,64.5,712.5,0.8919605043179935
91,71.5,712.5,0.9660349394611949
92,78.5,712.5,1.0176197271986913
93,85.5,712.5,1.0518367949963303
94,92.5,712.5,1.0724034992103944
95,99.5,712.5,1.082084236401408
96,106.5,712.5,1.082977381378485
97,113.5,712.5,1.076703951218941
98,120.5,712.5,1.0645353322586206
99,127.5,712.5,1.0474819623832095
100,134.5,712.5,1.0263562750272526
101,141.5,712.5,1.0018182493791452
102,148.5,712.5,0.9744089451301495
103,155.5,712.5,0.9445755734496027
104,162.5,712.5,0.9126905008903778
105,169.5,712.5,0.8790658352366312
106,176.5,712.5,0.8439647479163395
107,183.5,712.5,0.8076103543816792
108,190.5,712.5,0.7701927453292625
109,197.5,712.5,0.7318746023912851
110,50.5,920.0,0.6120175077363651
111,57.5,920.0,0.7124108097951057
112,64.5,920.0,0.7866199112017925
113,71.5,920.0,0.8414850711571173
114,78.5,920.0,0.8816685494651864
115,85.5,920.0,0.9104642291614462
116,92.5,920.0,0.9302683922900861
117,99.5,920.0,0.9428672905763498
118,106.5,920.0,0.949620105968859
119,113.5,920.0,0.9515794099605637
120,120.5,920.0,0.94957282383643
121,127.5,920.0,0.9442597911757676
122,134.5,920.0,0.9361719262678323
123,141.5,920.0,0.9257422511029414
124,148.5,920.0,0.9133267483780281
125,155.5,920.0,0.8992204960024257
126,162.5,920.0,0.8836699132892649
127,169.5,920.0,0.8668821726206368
128,176.5,920.0,0.8490325151152747
129,183.5,920.0,0.8302699961709457
130,190.5,920.0,0.8107220407912428
131,197.5,920.0,0.7904980868184496
